Identifiant;CUM360;GAS360;Category;Anonymised PROD_DT;Anonymised COMP_DT;Anonymised SPUD_DT;Anonymised X Coordinate;Anonymised Y Coordinate;Avg(LATERAL_LENGTH) for;Avg(TOTAL_TVD) for;Avg(TOTAL_MD) for;production Days;Avg(ISIP_(Instant_Shut-in_Pressure_psi)) for;Sum(Total_Clean_Volume_Pumped_(bbl)) for;Avg(Frac_Gradient_(psi/ft)) for;Avg(Breakdown_Pressure_(psi)) for;Avg(Final_(Post_Treatment_Shut-in_Pressure_psi)) for;Avg(Pre_Treatment_Shut-in_Pressure_(psi)) for;Avg(Min_ reat_Rate_(bpm)) for;Avg(Max_Treat_Rate_(bpm)) for;Avg(Avg_Treat_Rate_(bpm)) for;Avg(Min_Treat_Pressure_(psi)) for;Avg(Max_Treat_Pressure_(psi)) for;Avg(Avg_Treat_Pressure_(psi)) for;Sum(Proppant_In Formation (lb)) for;Avg(Entered_ Shot_ Total) for;Avg(Shot_ Density_ shots/ft) for;Avg(Stage_ Length_(Calculated Field)) for;Avg(Total_ No_ of Perfs) for;Avg(NO_ of_ STAGES) for;Avg(Vp_PT_PLEASANT) for;Avg(VTOC_UTICA) for;Avg(GIPTOT_(bcf/section)_UTICA) for;Avg(SW) for;Avg(PAYFLAG_(NTG)) for;Avg(YOUNG'S_MODULUS_PT_PLEASANT) for;Avg(POISSON_RATIO_PT_PLEASANT) for;Avg(FRACTURE_TOUGHNESS) for;Avg(GIPTOT_(bcf/section)_PT_PLEASANT) for;Avg(NPHI_PT_PLEASANT) for;Avg(THICKNESS_PT_PLEASANT) for;Avg(MATURITY_PT_ PLEASANT) for;Avg(UPLIFT_MAGNITUDE_ PT_PLEASANT) for;Avg(MAX_DEPTH_BURIAL_PT_PLEASANT) for;Avg(TEMP_ANAMOLY_PT_PLEASANT) for;Avg(TEMP_PT_PLEASANT) for;Avg(VS_PT_PLEASANT) for;Avg(MHS_PT_PLEASANT_(Min_Horz_Stress)) for;Avg(RESISTIVITY_PT_PLEASANT) for;Avg(GR_PT_PLEASANT) for;Avg(VCLAY_UTICA) for;Avg(VTOC_PT_PLEASANT) for;Avg(VCARB_PT_PLEASANT) for;Avg(VCLAY_PT_PLEASANT) for;Avg(POROSITY FROM DENSITY LOGS) for;Surf X             SP OH-N 27;Surf Y             SP OH-N 27;Proppant per foot;Clusters;Cluster spacing
129;0,006110728;-0,126948857;6H;13315;13315;13123;-0,209958344;-0,47711027;3,669083;0,022411902;4,474398679;-1,387715728;0,13451844;5,139368743;0,222156663;-0,916600847;0,601929989;-0,345111216;-2,059273912;-0,424844044;-1,225171093;0,295124599;1,027350953;1,264637629;2,665177329;-0,782282835;0,903567949;-0,316501458;3,121656437;2,809941386;-0,146671697;-0,090595994;0,298080611;0,322768853;-0,691444659;0,049544167;0,144005322;0,092580311;-0,683534275;0,980819096;-0,366804347;0,463615149;-0,182100094;-0,21245138;-0,175728425;-0,125143399;-0,146671697;0,042057709;1,24262794;0,451069627;-0,071186476;0,705453703;-0,368528578;0,135681446;-0,041875111;-0,47164552;-0,180899014;-0,238162809;-0,693906603;-0,251726651
130;-1,289257582;-0,602331786;3H;15008;14929;14775;-2,073061894;-0,23713306;5,903886378;-0,59881844;5,035260545;-2,856356028;0,468387224;;0,776732128;-1,768120923;1,747785932;1,567873047;100,6453798;690,4572816;617,5824036;1,249291388;1,781965449;2,048527772;12,77803455;0,067969042;1,824854509;-0,425741048;16,63625596;10,18118802;2,21947036;-4,098694395;0,250807698;0,566782849;-1,391961576;-14,15097716;-6,651523735;-0,455674007;-0,430191182;0,405881731;-2,093136008;0,061333442;1,183835624;0,715569059;0,183446685;-0,146732578;-26,96661678;-0,47951652;1,542784534;-1,803396545;0,783487797;0,770611365;-0,46839178;-0,318325543;-0,555218586;-1,882276637;-1,244569962;;0,028444593;-0,375432906
131;-0,517416825;-0,597116063;5H;13914;13914;13742;0,753587807;-0,366744918;-0,745115409;-0,860783042;-0,79138753;1,808459797;-0,236451202;-0,670822918;0,020834382;-1,322574837;-0,641643057;-1,43246179;0,601352916;0,676729391;1,084215335;0,12984591;-0,617629631;-0,334134377;-0,599762319;-0,782282835;0,903567949;-0,248899566;1,9407691;-0,138557268;-0,468592792;-0,187074246;0,525114635;-0,622785384;0,510517547;-2,735447823;0,144005322;1,934069613;0,245434108;-0,072377179;0,789386261;-0,599255465;-0,329111336;-0,929714736;0,229761954;-0,19921359;-0,468592792;1,609088397;1,309514519;-0,744562732;1,283929241;0,421695227;-0,067396685;2,027591161;0,072624388;0,016150982;0,737571775;-0,030382529;1,473146985;-0,297930565
132;0,419061611;0,243908732;3H;14870;14870;14481;0,347190678;0,351553623;-0,902945249;0,407874102;-0,576365421;-1,09116336;0,927421619;-0,397076774;1,340439547;-1,517735255;1,503132119;0,762839878;0,333951989;0,143596094;0,428727623;0,97276069;0,808799186;1,100524861;-0,691676483;0,067969042;-0,939005172;-0,318787178;-0,158586165;0,352859175;-0,015268273;-0,730688532;-0,990045977;-0,796264085;1,827214955;-1,017960296;0,144005322;1,883961836;1,377052014;0,450707971;0,18414476;0,302173148;-1,04116213;-0,883738122;0,039383784;0,242653717;-0,015268273;0,631240931;-0,498418026;-0,789982072;0,939211979;-1,826401151;-1,029186837;1,697420562;0,008892006;0,238358053;-0,087456329;0,021907504;-0,693906603;-0,253874157
133;-0,387722583;-0,480640954;8H;14508;14508;14324;-0,94227813;-0,264455543;1,47121852;0,235725935;0,581445939;-1,359472645;-0,14532318;4,491902174;-0,174457183;-0,426251274;0,272742577;0,362026699;-2,575019037;0,625108354;-1,300107903;-0,774418503;1,186334971;-1,12627176;3,988872736;-0,782282835;0,903567949;-0,381886894;4,105729218;3,54706605;0,446795439;0,376321014;-1,130995191;-0,021164669;0,910887139;-0,305266635;1,315648263;-0,489301475;2,127960003;-1,960878672;-0,895370665;0,649789078;1,348568212;1,450152442;-0,41832554;-0,201684211;0,446795439;-1,465478346;-0,497391031;-0,079906202;0,636978695;-0,039345101;1,539270611;0,318060633;-0,669642641;-0,788098704;-0,763170601;3,446122576;-0,693906603;-0,313158334
134;0,179188576;0,02848953;#NOM?;14841;14841;14479;-0,395359404;-0,210941752;3,252680868;0,011184847;2,303126467;-1,081748999;0,699586378;2,378688423;0,992988215;1,731118663;0,830674173;1,280822906;-1,914148812;-0,812371929;-0,465892988;0,109997827;1,200002008;0,005295997;2,665068878;0,067969042;-0,939005172;-0,314285002;2,793632177;2,564233165;0,534002442;-0,237050719;0,094185783;0,566782849;-0,874934897;-0,342776475;0,144005322;-0,310823399;-0,379012614;-0,134864283;-0,386631523;0,673479163;0,01001922;0,284061244;-0,638602544;-0,247824699;0,534002442;-0,582718569;0,828078545;0,05370169;0,536581896;1,003835821;0,382756762;0,039785022;0,129678038;-0,340041026;-0,448886053;0,092353295;-0,693906603;-0,249644221
135;-0,760657666;-0,815564883;1H;14643;14643;14438;-0,843128933;0,067664985;-1,263939033;0,112228337;-0,771840066;0,523399534;0,869296823;-0,238981351;1,022738653;-0,326248922;-0,140206399;0,131551666;0,833315165;0,184787408;0,965243743;0,040529536;-0,157433314;-0,305761675;-0,994926419;0,91822092;-0,939005172;-0,247791339;-1,470683206;-0,62997371;0,663355943;-0,123802749;-0,347122298;0,566782849;-0,494345814;-0,193959599;0,144005322;-0,420072356;0,348094301;-0,432840817;-0,94659327;0,501726047;1,186817625;1,016318068;-0,563739803;-0,453099996;0,663355943;-1,193359982;0,310087101;0,505733952;0,88523886;0,437161367;1,179903113;0,372771048;-1,00503226;-0,799855178;-0,695257614;-0,008053832;-0,693906603;-0,187171322
136;-0,915346292;-0,954484472;6H;14397;14397;14234;0,985572328;-1,071112911;0,819750668;-1,317349919;0,533329103;1,361277654;0,124010749;-0,000950871;0,636715533;-1,414918944;-0,062355839;-0,599666491;0,539496316;0,5637475;0,760246539;-0,39550294;-2,170073143;-0,6722854;0,575430417;-0,782282835;0,903567949;-0,031686932;-0,158586165;-1,121390152;-0,693987868;0,328067867;0,608875897;-0,028001268;0,213954625;-1,796991591;0,144005322;1,074475317;-0,05377679;-0,177331248;0,910394482;-0,852481213;0,162618412;-0,62128468;-0,709272674;-1,019651541;-0,693987868;1,09037068;0,949005329;-0,503147956;0,623089073;0,368392718;0,792190981;1,23243337;0,089268547;-0,138917879;1,096757678;-0,104050399;1,473146985;-0,170381731
137;-0,941447334;-0,599042085;1H;14339;14225;14048;-1,74868324;-0,604944461;5,924034868;-1,699069768;5,605144319;-2,380930803;0,994547387;84,39442337;1,705130881;-2,124195207;2,364517228;1,059241401;-1,149442075;-1,375279423;-1,093157458;0,152436759;-0,379142477;-0,069679977;95,57565131;-0,782282835;0,903567949;-0,426216003;13,2904085;10,42689624;1,266580257;-2,266898141;1,564703568;-0,379306506;-2,336820274;-0,165288393;0,144005322;-0,558866463;-1,872062794;1,206710998;-1,839315643;-0,211014616;1,533839008;0,414671851;0,285118357;-0,476750478;1,266580257;-0,459340593;1,027276779;-0,720735618;1,1787143;0,671602015;0,340737337;0,067046768;-0,792480098;-2,058575164;-0,797999692;76,06648595;-0,693906603;-0,354806934
138;-0,294926366;-0,397301854;8H;12673;12673;12545;0,986339443;-1,070478157;2,15794623;-1,235018187;0,85210314;2,731067165;0,121801338;12,91643644;0,617354715;-0,869441197;0,477498199;;0,652900082;0,723805178;1,107094487;-1,101279341;-4,009011347;-2,746588603;6,813754813;3,468976551;0,903567949;0,026363092;2,859237029;1,581400281;-0,745465476;0,508111317;0,657281247;-0,112970427;0,463888157;-1,603406166;0,144005322;1,20197917;-0,102638243;-0,009350811;0,977706775;-0,835180075;0,309487321;-0,419231801;-0,809858152;-1,04575514;-0,745465476;1,054437814;0,778948516;-0,411494511;0,497490607;0,131179236;0,386153069;1,198177096;0,048044406;-0,083487562;1,098303421;5,82258475;0,028444593;-0,021461133
139;-1,113907715;-1,132810183;5H;14230;14230;13913;-2,346683932;-0,023593635;0,465473048;-0,905691259;0,088248373;0,815244722;-0,741684211;0,877743195;-1,501728263;-0,183324727;-0,753120456;-0,463297594;-0,120307416;0,381238292;-0,131195629;-0,0450431;-0,926547471;-0,135902442;2,595858875;-1,632534712;-0,017718612;-0,171238377;1,415930284;-0,384265489;1,054227937;-0,941896429;-0,134128881;0,963305594;-1,391961576;1,719714119;-1,842380095;0,060771976;-0,723718324;1,302406536;-2,490922601;0,188369771;-0,258162796;-0,455829438;-0,072700893;-0,243550392;1,054227937;-0,106756796;1,716948109;-1,333166759;0,555782607;0,996864351;-1,337226168;-0,609016863;0,326257391;-1,82261982;-1,62367601;3,028997567;1,473146985;-0,252327352
140;0,633101028;0,436138352;0H;14396;14396;14101;0,342880201;0,769481514;0,730761503;1,339719614;1,336278799;0,457499008;-0,147900538;2,344007995;-0,410858014;0,568966735;-0,160496371;-0,324859141;-0,0223678;0,306713698;0,183691903;0,712754201;0,454483975;0,829559106;2,716840004;-0,782282835;0,903567949;-0,026256616;-0,158586165;-1,121390152;1,396537158;-1,098183804;0,238391323;-1,019308129;-0,216900941;-1,198940296;-1,215100489;-0,655668685;0,021134846;-0,263208887;0,143239556;0,964138282;-1,886742288;-0,665649957;0,722397062;1,331954176;1,396537158;-0,278075428;-0,54960836;0,228241875;0,464492582;1,455526322;-1,413509877;-1,113287023;1,165871767;0,854309837;-0,560079856;2,821966438;1,473146985;-0,16719301
141;0,046322204;1,07752467;2H;14484;14419;14301;-1,094776833;1,116726481;7,809597749;1,422051346;7,000532555;-2,512731855;0,420775134;;0,142231516;1,238708617;1,741258343;1,50037229;73,68286182;669,7294833;540,1885939;0,486023839;0,912831289;1,370755504;5,433742315;-0,782282835;1,824854509;-0,316501458;8,3700446;5,021315377;1,647194142;2,628907827;-2,91850347;3,342442061;-0,804431259;-14,15104296;0,144005322;-0,30701306;1,325260231;-1,481538912;-1,190864855;1,052216803;0,120452997;0,946236032;0,704966584;0,949436049;-28,8551283;-2,921599543;-1,34883269;-0,224723133;2,369452709;-1,308037972;1,126475073;0,368763032;-0,555218586;-0,310309778;-1,465885521;;0,028444593;-0,289904533
142;1,67867769;1,57581601;0H;13680;13681;13451;1,436352265;0,4220328;5,25913469;0,860698628;5,00067657;-1,905505578;0,97814725;2,86524964;-0,01811968;-1,800709437;1,601150586;1,367544162;-0,646088515;-0,925730426;-0,886137256;0,480431936;0,168539077;0,406943408;3,893400303;-0,782282835;0,903567949;-0,320897428;4,433753478;3,792774271;0,807283412;0,404314026;2,037469767;-0,345219463;-1,137365106;0,441452425;-2,211778084;-4,055594252;0,392864499;-0,982001582;0,875680235;0,443007033;0,822206593;1,609442263;0,761766702;1,063099273;0,807283412;-0,021225272;-0,624912538;-0,534317234;-0,780700135;0,90745578;3,38799627;-2,566708388;0,196928869;1,399722777;0,384494052;-0,233823801;-0,693906603;-0,255856804
143;-0,650354944;-0,716501292;1H;12945;12945;12677;1,437471808;-0,258023949;1,110224736;-1,152686455;0,997957298;0,104460474;-0,245582413;0,919818169;0,120254449;-1,342583226;-0,060972432;0,611119317;0,08588125;0,039793982;-0,133413147;0,799256497;0,290898566;0,646477797;0,886108144;0,067969042;-0,939005172;-0,309852092;1,153510876;1,335692059;-1,274275953;1,555855273;1,007767633;-0,285741052;1,535897839;-0,08214668;0,144005322;1,285246711;-0,569142321;0,340765718;1,337289938;-0,946064641;1,053857904;0,434184779;-1,613775035;-1,498415282;-1,274275953;0,654509202;-0,546888524;0,040001976;-0,665282139;-0,783179014;-0,813201993;0,644629094;-0,359070328;0,468483741;1,134204559;0,002476644;-0,693906603;-0,245479361
144;-1,111531335;-1,130673283;5H;12817;12817;12612;-2,589121711;-0,30080928;-1,624932817;-1,298638162;-1,74770964;-0,220334977;0,303781482;1,617567661;0,788446095;-0,164645148;0,253115245;0,89613804;0,481857211;0,150336491;0,714821022;0,459675076;1,155825777;0,541034519;0,620393006;2,618724674;-0,017718612;3,780616453;0,366252651;1,827108502;1,069715412;-0,967301361;0,183253039;1,143543205;-1,783648455;1,972444778;-2,574206301;0,243762845;-0,927452567;1,588736827;-2,774022222;-0,013733479;-0,157494711;-0,576467399;-0,110272715;-0,430213019;1,069715412;0,034399491;1,788889119;-1,331882602;0,568858248;1,096581375;-1,665991798;-0,630950844;0,062185876;-2,151558184;-1,628886662;3,407328114;-1,416257799;4,617254878
145;-0,531827296;-0,610056961;8H;13551;13551;13398;0,429105411;-0,807685185;2,233503069;-1,0104771;0,901723627;0,095046114;-0,155691189;3,125685599;0,228474857;0,123458771;-0,703566997;-0,395002276;-0,699041513;-4,325287045;-3,644281455;-1,152369916;-2,197266562;-2,721404159;1,375980099;0,067969042;-0,939005172;-0,305419181;1,809559396;1,827108502;-0,263167926;-0,958127358;0,048428761;-1,415830873;0,771218229;-2,214414599;0,144005322;1,973963705;0,741154384;0,224217494;0,485743482;-0,238934243;-1,325759806;-1,720092262;0,710480954;0,29585038;-0,263167926;1,119645029;-0,55415056;-0,658503242;1,372080663;-0,200212359;-1,106628496;2,993441386;-0,211322289;-0,230054841;0,540688935;-0,447467482;-0,693906603;-0,241314501
146;1,744040092;1,433838687;0H;12648;12648;12374;-0,526901025;0,487257609;2,836278736;1,145117339;3,068484885;0,26450461;0,685720191;3,152379915;0,588610175;1,293917393;0,538238174;0,482459513;0,438463869;-0,068951088;0,279784342;0,758013268;-0,040514688;0,400347185;2,532455323;0,91822092;-0,939005172;-0,320491078;2,793632177;2,564233165;0,975799682;-0,301635701;-1,291531875;-0,099375362;0,339294426;-0,46215678;1,503111133;-0,373674746;1,661394704;-0,88888883;-0,568701761;1,025793247;0,00652255;0,960622467;0,750425271;1,130956462;0,975799682;-0,899611042;0,28472628;-0,427129119;0,252549998;-0,935128281;-0,182719229;-0,862224858;0,91427107;0,095774373;-1,001489338;0,305892214;-0,693906603;-0,255475025
147;-1,086554345;-1,108242862;0H;13082;13082;12933;-1,041010833;-1,286574671;0,871800935;-1,089066481;-0,054598483;0,495156452;0,114667826;0,865764028;0,685553461;-0,758446098;-0,434736497;-0,197640634;0,71733404;0,652720739;1,211881004;-0,010667642;-1,093645196;-0,108236081;0,706947535;0,91822092;-0,939005172;-0,31616899;1,153510876;1,335692059;-0,535181217;-0,600341239;0,402814233;-0,721916071;-0,520458272;1,369057305;-1,690787523;-0,063863408;-1,396418688;2,019390452;-0,687433463;0,039313812;0,034770444;-0,851521673;-0,084703788;-0,712204079;-0,535181217;-1,469131769;0,246407734;3,014064118;-0,081358694;0,302915264;0,7883633;0,644629094;-1,586840438;-1,606533888;-0,139986675;0,014359525;-0,693906603;-0,251414286
148;1,223654231;0,966497251;5H;13148;13148;12631;2,508515144;0,300504164;10,92589758;-0,235810349;10,18526562;-1,279450578;0,290004889;9,093455065;0,441480104;-1,23745931;-0,056620706;0,060127379;-1,289937171;-0,857941292;-0,695782709;0,481945465;0,735909089;0,322134822;8,650833499;0,067969042;1,824854509;-0,317583299;8,3700446;6,741272925;-1,62213814;1,775143069;1,734412262;0,963305594;-0,333474417;0,582911986;1,341312822;-1,093044357;-1,061620818;-0,623436598;0,639969645;-1,888976665;0,451243729;-0,116501105;0,270632275;-0,320408873;-1,62213814;1,859981592;-0,096655969;-0,067849611;-1,910421218;-0,872263986;1,553975336;-0,945702848;1,056525961;1,533221909;1,646817966;0,010747145;-0,693906603;-0,252743075
149;-0,481423259;-0,564788421;0H;12810;12810;12517;-0,842606146;0,068526617;0,849973404;0,508917591;1,420483262;0,5798857;0,275281849;1,792670543;0,333450787;-0,150745429;-0,4168461;-0,397367482;0,648934915;0,320401889;0,874079121;-0,041822231;0,4357885;0,013262576;0,671072033;-0,782282835;0,903567949;-0,171323626;-0,289795869;-0,384265489;0,031614356;0,698603497;-1,574987981;-0,836297631;2,208544729;-0,247954004;1,503111133;-0,285400416;3,575872962;-2,750466329;-0,742664336;0,84048959;1,01956324;1,496338778;0,112437599;0,350976984;0,031614356;-1,420723478;-1,047071897;-0,574413375;0,014073001;-0,990644208;1,120586334;-0,059874533;0,051717898;-0,441428468;-0,910315406;-0,009954297;0,028444593;-0,176238565
150;-0,785689011;-0,838044509;0H;12719;12719;12524;0,753186005;-0,366639778;-0,288416296;-0,460351436;0,170949184;1,827288519;-1,60410791;0,133703837;-1,703398167;-0,313509958;-1,570417605;-1,565685079;0,188975583;0,419952366;0,653671288;-0,208016415;0,14555105;0,498358223;0,361736926;-0,782282835;0,903567949;-0,138882777;0,366252651;-0,875681931;0,170721498;-0,386281169;0,263235475;-1,019308129;0,726708357;-1,731901178;0,144005322;0,854807884;1,048274008;-0,04323859;0,87811513;-0,108818246;-0,311286688;-0,288759224;0,592270622;0,51083584;0,170721498;0,819538439;-0,598369167;-0,842243698;1,177111836;-0,314065653;-0,214952938;1,708585752;-0,009542981;0,336830667;0,505186698;0,869129388;1,473146985;-0,233327909
151;1,511461433;1,22497077;6H;14445;14446;14046;-0,71701998;0,641812124;3,432338239;0,972969172;4,078938435;-1,105284901;0,342887936;2,850978164;0,116497685;-1,439482444;0,840614673;1,266333064;-0,364165166;-0,911535266;-0,611657826;-0,001854173;-0,797393817;-0,333400258;2,862817942;0,067969042;-0,939005172;-0,320081886;3,121656437;2,809941386;1,700900064;0,067243904;-2,538728322;3,037424565;-1,037936898;-0,669930665;1,503111133;-0,354734815;1,319395807;-1,454135016;-0,9684911;1,052216803;0,182388891;1,140933795;0,864629762;1,170593493;1,700900064;-1,869841955;-1,2237298;-0,203153371;1,580282669;-1,929634072;0,709724096;-0,035562168;-0,140573194;-0,034809931;-1,274861548;0,14774241;-0,693906603;-0,255090576
152;1,285298783;1,021859831;3H;14061;14061;13838;-1,303684733;0,903642589;3,000824739;0,853213925;2,418907603;-1,335936743;0,160609236;8,146509327;-0,014049852;1,008851766;0,51096064;2,386663054;15,70261083;-0,116403482;-0,09689802;0,623948983;0,177215695;0,787309573;4,348744799;0,067969042;1,824854509;-0,320934369;2,793632177;2,564233165;1,48672789;0,015907124;-2,557801495;2,010125639;0,096448561;-0,704282052;1,503111133;-0,191856153;1,785336998;-1,618565651;-1,3160157;0,893675466;0,266791296;0,86700511;0,464286545;0,627248267;1,48672789;-2,527374581;-1,356475866;-0,482207798;1,947549998;-1,807745273;0,979874912;0,64909517;-0,217194671;-0,52425817;-1,516371497;2,081002819;-0,693906603;-0,255891511
153;-0,408809964;-0,499577825;5H;13358;13358;13108;-0,669271575;0,345440328;0,713971095;0,445297616;1,228015919;0,909388331;1,086573487;0,206244347;1,238948228;-0,561907857;1,342005873;1,397371009;-0,278170614;-1,586439108;-1,40904028;0,487434276;1,19843806;0,458205573;0,359022404;-0,782282835;1,306630819;-0,261090071;-0,158586165;0,352859175;0,708661144;-0,049518807;-0,317805856;0,566782849;-0,60858782;-0,323595536;0,144005322;-0,481864073;0,166533026;-0,653728015;-0,615442549;0,65999214;0,632937579;0,788494373;-1,164103565;-0,685404536;0,708661144;-1,083744596;0,384798564;0,300894081;0,872754643;0,560797698;1,08799891;0,310360503;-0,716524719;-0,427291551;-0,711163813;-0,281500262;-0,693906603;-0,199665902
154;0,16428674;0,015105788;1H;15081;15081;14868;-0,942155955;-0,265246659;1,508157419;-0,284460918;0,757373119;-1,335936743;0,108651088;7,666529256;0,188231564;0,268766424;0,60192153;0,535114907;-2,60710991;0,86834057;-0,209507971;-1,560738997;0,618856461;0,117465628;6,886717501;-0,782282835;0,903567949;-0,423445434;7,057947559;5,75844004;0,142726364;-0,465789195;0,412223968;-0,00120919;-0,957930171;0,428987987;-0,590646468;-0,108954498;-0,826697876;1,168629221;-0,927353635;0,272602868;0,676044101;0,13074391;-0,278715372;-0,535449756;0,142726364;-1,106215505;0,510676826;1,620476283;0,469314772;0,449263414;0,725172089;0,455670451;-1,235220471;-1,127919094;-0,500369282;6,925639714;-0,693906603;-0,352203896
155;0,487924444;0,305759335;0H;14586;14586;14360;-0,269408853;0,497854066;0,865084771;1,321007857;1,739257298;0,58459288;0,266172401;1,043824729;0,025791615;0,80145627;-0,04663725;0,373993042;-0,15557653;0,012217481;-0,513231158;1,323564289;1,467067252;1,407311491;0,645629491;2,618724674;-0,017718612;-0,318834569;-0,421005573;1,089983838;1,071604745;-1,014619902;-0,321956199;-0,622785384;-0,23751604;-0,879193678;0,144005322;-0,312912907;0,239163642;-0,005873983;-0,273473159;0,947913292;-0,747352885;0,205582857;0,479948288;0,996320688;1,071604745;-0,750092136;1,140579771;-0,377951288;0,366840017;0,642063314;-0,75697874;-0,9146461;1,625931413;0,260899392;-0,800717208;-0,058666252;-1,416257799;-0,197199867
156;0,122618562;-0,022318079;6H;13170;13171;12887;-0,395157622;-0,211469279;3,600242325;-0,029981019;2,860981031;-1,067627458;0,604489792;2,94481497;0,843901049;1,772078259;0,751287885;1,263302644;-1,809468412;-0,941953467;-0,729925444;-1,796903092;0,722028397;0,061456487;2,927758241;0,067969042;1,718552214;-0,31765231;3,121656437;2,809941386;0,589143456;-0,178572331;-0,010688692;0,566782849;-0,834561019;-0,314612952;0,144005322;-0,363764756;-0,27083185;-0,231848667;-0,466768947;0,66263873;0,223351698;0,43737699;-0,885390223;-0,457897591;0,589143456;-0,736227617;0,722228475;0,1784655;0,659410996;0,842564612;0,600169012;0,151008806;-0,207506376;-0,384346415;-0,461027618;0,07791006;-0,693906603;-0,252807913
157;-0,074438328;-0,19928714;5H;14295;14295;14091;-0,26966422;0,497079844;-0,558741874;0,812048059;0,561898474;0,608128783;-0,016103813;-0,3566286;-0,209401563;0,631333657;-0,341626536;-0,082808548;0,685702825;0,186285274;0,758499404;0,925276994;1,24570787;0,635250649;-0,451382196;0,067969042;-0,939005172;-0,170215398;-1,077054093;-0,875681931;0,377781439;-0,337353152;0,27019047;0,530735327;-0,804431259;-0,371302536;0,144005322;-0,188311733;-0,519506583;0,117621123;-0,23799143;0,681886658;-0,406178876;-0,035427514;-0,11838581;0,178027395;0,377781439;-0,252825959;1,021957895;-0,172680119;0,246504326;1,348853817;-0,090263348;-0,197772729;0,714449222;-0,034907092;-0,55514345;-0,027720968;0,028444593;-0,175370886
158;-1,103569485;-1,123524509;3H;14344;14344;14136;-0,701142625;-0,441378445;-0,834104574;-0,479063193;-1,433446557;0,735222655;-0,259547009;-0,475311085;-0,13947453;-1,528254431;-0,87087225;-0,018343252;0,479514158;0,150336491;0,688613993;-0,838681221;-0,78530059;-0,981524405;-0,647211683;0,067969042;-0,939005172;-0,185730586;-1,077054093;-0,875681931;-0,65023475;-0,196685106;0,139071722;-0,406500251;-0,270312788;0,972469128;-1,215100489;0,299614575;-1,05479632;1,93555037;-0,464477405;0,191449439;-0,037686359;-0,642336503;-0,104821729;-0,51472197;-0,65023475;-1,050676758;0,262533835;2,873479085;-0,054550481;0,177251464;0,430243198;0,73229535;-1,251055536;-1,03250705;-0,233678674;0,005843954;0,028444593;-0,187518394
